id,name,theme,base_color,secondary_color,accent_style,neutral_tone,description,is_sunburst_exclusive,product_sku,created_at
c_csv_431_5858,Sunburst 072-6 Arbor Day,Solar Amber Goldlands,#879344,#BDC398,#575F2C,#EDEEE2,Professional coordinating Sunburst color palette featuring 072-6 Arbor Day. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-209,2026-06-10T18:33:15.858Z
c_csv_432_5858,Sunburst 073-1 Meredity,Solar Amber Goldlands,#F4F3D8,#F8F8E9,#9E9D8C,#FDFDF9,Professional coordinating Sunburst color palette featuring 073-1 Meredity. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-UBTA-210,2026-06-10T18:33:15.858Z
c_csv_433_5858,Sunburst 073-2 Sprout Green,Solar Amber Goldlands,#EFEFCB,#F6F6E2,#9B9B83,#FCFCF7,Professional coordinating Sunburst color palette featuring 073-2 Sprout Green. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ZEAL-216,2026-06-10T18:33:15.858Z
c_csv_434_5858,Sunburst 073-3 Avalone Lime,Solar Amber Goldlands,#EAECBF,#F3F4DB,#98997C,#FBFCF5,Professional coordinating Sunburst color palette featuring 073-3 Avalone Lime. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-101,2026-06-10T18:33:15.858Z
c_csv_435_5858,Sunburst 073-4 Summer Scene,Solar Amber Goldlands,#D7DE9A,#E9ECC7,#8B9064,#F9FAEF,Professional coordinating Sunburst color palette featuring 073-4 Summer Scene. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-102,2026-06-10T18:33:15.858Z
c_csv_436_5858,Sunburst 073-5 Calista,Solar Amber Goldlands,#C6CE7B,#DFE4B6,#80854F,#F6F7EB,Professional coordinating Sunburst color palette featuring 073-5 Calista. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-2000-103,2026-06-10T18:33:15.858Z
c_csv_437_5858,Sunburst 073-6 Sheer Velvet,Solar Amber Goldlands,#99AB3C,#C6D093,#636F27,#EFF2E1,Professional coordinating Sunburst color palette featuring 073-6 Sheer Velvet. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3001-105,2026-06-10T18:33:15.858Z
c_csv_438_5859,Sunburst 074-1 City Scape,Solar Amber Goldlands,#F4F0D7,#F8F6E9,#9E9C8B,#FDFCF9,Professional coordinating Sunburst color palette featuring 074-1 City Scape. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3211-106,2026-06-10T18:33:15.859Z
c_csv_439_5859,Sunburst 074-2 Captured Spirit,Solar Amber Goldlands,#F4F0CE,#F8F6E4,#9E9C85,#FDFCF7,Professional coordinating Sunburst color palette featuring 074-2 Captured Spirit. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3215-107,2026-06-10T18:33:15.859Z
c_csv_440_5859,Sunburst 074-3 Lamorna,Solar Amber Goldlands,#EBE7AF,#F4F1D3,#989671,#FCFBF3,Professional coordinating Sunburst color palette featuring 074-3 Lamorna. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3221-108,2026-06-10T18:33:15.859Z
c_csv_441_5859,Sunburst 074-4 Lime Twist,Solar Amber Goldlands,#E2E09D,#EFEDC9,#929166,#FAFAF0,Professional coordinating Sunburst color palette featuring 074-4 Lime Twist. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3225-109,2026-06-10T18:33:15.859Z
c_csv_442_5859,Sunburst 074-5 Lorilee,Solar Amber Goldlands,#D3D47A,#E6E7B5,#89894F,#F8F8EB,Professional coordinating Sunburst color palette featuring 074-5 Lorilee. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-3PCP-111,2026-06-10T18:33:15.859Z
c_csv_443_5859,Sunburst 074-6 Chinese Chartruese,Solar Amber Goldlands,#AEB535,#D2D68F,#717522,#F2F3E0,Professional coordinating Sunburst color palette featuring 074-6 Chinese Chartruese. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-114,2026-06-10T18:33:15.859Z
c_csv_444_5859,Sunburst 075-1 Day Brighteners,Solar Amber Goldlands,#F3F3D7,#F8F8E9,#9D9D8B,#FDFDF9,Professional coordinating Sunburst color palette featuring 075-1 Day Brighteners. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400C-115,2026-06-10T18:33:15.859Z
c_csv_445_5859,Sunburst 075-2 Arabella,Solar Amber Goldlands,#EFECB7,#F6F4D7,#9B9976,#FCFCF4,Professional coordinating Sunburst color palette featuring 075-2 Arabella. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-116,2026-06-10T18:33:15.859Z
c_csv_446_5859,Sunburst 075-3 Athena,Solar Amber Goldlands,#E2E29A,#EFEFC7,#929264,#FAFAEF,Professional coordinating Sunburst color palette featuring 075-3 Athena. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-400W-117,2026-06-10T18:33:15.859Z
c_csv_447_5859,Sunburst 075-4 Green Hornet,Solar Amber Goldlands,#DCD879,#EBE9B5,#8F8C4E,#F9F9EA,Professional coordinating Sunburst color palette featuring 075-4 Green Hornet. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-118,2026-06-10T18:33:15.859Z
c_csv_448_5859,Sunburst 075-5 Florentine Flash,Solar Amber Goldlands,#D3D061,#E6E5A8,#89873F,#F8F7E7,Professional coordinating Sunburst color palette featuring 075-5 Florentine Flash. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-421C-119,2026-06-10T18:33:15.859Z
c_csv_449_5859,Sunburst 075-6 Liquid Crystal,Solar Amber Goldlands,#BEBE32,#DBDB8E,#7B7B20,#F5F5E0,Professional coordinating Sunburst color palette featuring 075-6 Liquid Crystal. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4221-120,2026-06-10T18:33:15.859Z
c_csv_450_5859,Sunburst 076-1 Early Light,Solar Amber Goldlands,#F3EED3,#F8F5E6,#9D9A89,#FDFCF8,Professional coordinating Sunburst color palette featuring 076-1 Early Light. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-422W-121,2026-06-10T18:33:15.859Z
c_csv_451_5859,Sunburst 076-2 Delicate Flower,Solar Amber Goldlands,#F0EDCA,#F6F5E1,#9C9A83,#FCFCF7,Professional coordinating Sunburst color palette featuring 076-2 Delicate Flower. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-122,2026-06-10T18:33:15.859Z
c_csv_452_5859,Sunburst 076-3 Desert Aire,Solar Amber Goldlands,#EAE7BA,#F3F1D9,#989678,#FBFBF4,Professional coordinating Sunburst color palette featuring 076-3 Desert Aire. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-423W-123,2026-06-10T18:33:15.859Z
c_csv_453_5859,Sunburst 076-4 Dried Grass,Solar Amber Goldlands,#E8E4B1,#F2F0D4,#969473,#FBFAF3,Professional coordinating Sunburst color palette featuring 076-4 Dried Grass. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-4231-124,2026-06-10T18:33:15.859Z
c_csv_454_5859,Sunburst 076-5 Kiwi Breeze,Solar Amber Goldlands,#CFCB7F,#E4E2B8,#868352,#F7F7EB,Professional coordinating Sunburst color palette featuring 076-5 Kiwi Breeze. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-5GAL-126,2026-06-10T18:33:15.859Z
c_csv_455_5859,Sunburst 076-6 Mountain Magic,Solar Amber Goldlands,#A29F3C,#CBCA93,#696727,#F1F0E1,Professional coordinating Sunburst color palette featuring 076-6 Mountain Magic. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-621-127,2026-06-10T18:33:15.859Z
c_csv_456_5859,Sunburst 077-1 Clean Khaki,Solar Amber Goldlands,#EBE8D2,#F4F2E6,#989688,#FCFBF8,Professional coordinating Sunburst color palette featuring 077-1 Clean Khaki. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-622-128,2026-06-10T18:33:15.859Z
c_csv_457_5859,Sunburst 077-2 Canvas Tent,Solar Amber Goldlands,#E2DEC4,#EFECDE,#92907F,#FAFAF6,Professional coordinating Sunburst color palette featuring 077-2 Canvas Tent. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-6225-129,2026-06-10T18:33:15.859Z
c_csv_458_5859,Sunburst 077-3 Celery Cream,Solar Amber Goldlands,#DDD4B8,#ECE7D7,#8F8977,#F9F8F4,Professional coordinating Sunburst color palette featuring 077-3 Celery Cream. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8211-130,2026-06-10T18:33:15.859Z
c_csv_459_5859,Sunburst 077-4 Classic Sage,Solar Amber Goldlands,#BAB18D,#D9D4C0,#78735B,#F4F3ED,Professional coordinating Sunburst color palette featuring 077-4 Classic Sage. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8215-131,2026-06-10T18:33:15.859Z
c_csv_460_5859,Sunburst 077-5 Mirrored Willow,Solar Amber Goldlands,#A29F81,#CBCAB9,#696753,#F1F0EC,Professional coordinating Sunburst color palette featuring 077-5 Mirrored Willow. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8231-132,2026-06-10T18:33:15.859Z
c_csv_461_5859,Sunburst 077-6 Jungle Vine,Solar Amber Goldlands,#78734F,#B4B29E,#4E4A33,#EAEAE4,Professional coordinating Sunburst color palette featuring 077-6 Jungle Vine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-8235-133,2026-06-10T18:33:15.859Z
c_csv_462_5859,Sunburst 078-1 Desert Day,Solar Amber Goldlands,#EAE4CD,#F3F0E3,#989485,#FBFAF7,Professional coordinating Sunburst color palette featuring 078-1 Desert Day. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-134,2026-06-10T18:33:15.859Z
c_csv_463_5859,Sunburst 078-2 Pressed Khaki,Solar Amber Goldlands,#E5DEC1,#F0ECDC,#94907D,#FBFAF5,Professional coordinating Sunburst color palette featuring 078-2 Pressed Khaki. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-135,2026-06-10T18:33:15.859Z
c_csv_464_5859,Sunburst 078-3 Western Sage,Solar Amber Goldlands,#D6CFA9,#E8E4CF,#8B866D,#F8F7F2,Professional coordinating Sunburst color palette featuring 078-3 Western Sage. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900C-136,2026-06-10T18:33:15.859Z
c_csv_465_5859,Sunburst 078-4 Old Sage,Solar Amber Goldlands,#C1B994,#DCD8C4,#7D7860,#F5F4EE,Professional coordinating Sunburst color palette featuring 078-4 Old Sage. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-900W-137,2026-06-10T18:33:15.859Z
c_csv_466_5859,Sunburst 078-5 English Manor Garden,Solar Amber Goldlands,#ABA37C,#D0CCB6,#6F6950,#F2F1EB,Professional coordinating Sunburst color palette featuring 078-5 English Manor Garden. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-139,2026-06-10T18:33:15.859Z
c_csv_467_5859,Sunburst 078-6 Olive Leaf,Solar Amber Goldlands,#82784E,#BAB49D,#544E32,#ECEAE4,Professional coordinating Sunburst color palette featuring 078-6 Olive Leaf. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-ADDC-140,2026-06-10T18:33:15.859Z
c_csv_468_5859,Sunburst 079-1 Whipped Butter,Solar Amber Goldlands,#F0ECD0,#F6F4E5,#9C9987,#FCFCF7,Professional coordinating Sunburst color palette featuring 079-1 Whipped Butter. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-143,2026-06-10T18:33:15.859Z
c_csv_469_5859,Sunburst 079-2 Tudor Cottage,Solar Amber Goldlands,#EFEBD0,#F6F4E5,#9B9887,#FCFCF7,Professional coordinating Sunburst color palette featuring 079-2 Tudor Cottage. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-CAME-144,2026-06-10T18:33:15.859Z
c_csv_470_5859,Sunburst 079-3 Avingnon,Solar Amber Goldlands,#E7E1B8,#F1EED7,#969277,#FBFAF4,Professional coordinating Sunburst color palette featuring 079-3 Avingnon. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-160,2026-06-10T18:33:15.859Z
c_csv_471_5859,Sunburst 079-4 Autumn Bloom,Solar Amber Goldlands,#E0D9AA,#EDEAD0,#918D6E,#FAF9F2,Professional coordinating Sunburst color palette featuring 079-4 Autumn Bloom. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-FILL-161,2026-06-10T18:33:15.859Z
c_csv_472_5859,Sunburst 079-5 Vintage Avocado,Solar Amber Goldlands,#C0B77D,#DCD7B7,#7C7651,#F5F4EB,Professional coordinating Sunburst color palette featuring 079-5 Vintage Avocado. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-GALL-164,2026-06-10T18:33:15.859Z
c_csv_473_5859,Sunburst 079-6 Arapaho Valley,Solar Amber Goldlands,#958948,#C4BE9A,#60592E,#EFEDE3,Professional coordinating Sunburst color palette featuring 079-6 Arapaho Valley. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-166,2026-06-10T18:33:15.859Z
c_csv_474_5859,Sunburst 080-1 Pale Green Tea,Solar Amber Goldlands,#EDE4C1,#F5F0DC,#9A947D,#FCFAF5,Professional coordinating Sunburst color palette featuring 080-1 Pale Green Tea. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-META-167,2026-06-10T18:33:15.859Z
c_csv_475_5859,Sunburst 080-2 Celery Bisque,Solar Amber Goldlands,#E0D8A9,#EDE9CF,#918C6D,#FAF9F2,Professional coordinating Sunburst color palette featuring 080-2 Celery Bisque. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-168,2026-06-10T18:33:15.859Z
c_csv_476_5859,Sunburst 080-3 Aged Gold,Solar Amber Goldlands,#D3C692,#E6DFC3,#89805E,#F8F6EE,Professional coordinating Sunburst color palette featuring 080-3 Aged Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXM-169,2026-06-10T18:33:15.859Z
c_csv_477_5859,Sunburst 080-4 Australian Adventure,Solar Amber Goldlands,#C0B379,#DCD5B5,#7C744E,#F5F3EA,Professional coordinating Sunburst color palette featuring 080-4 Australian Adventure. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-MIXN-170,2026-06-10T18:33:15.859Z
c_csv_478_5859,Sunburst 080-5 Green Gold,Solar Amber Goldlands,#B6A665,#D6CEAA,#766B41,#F4F1E7,Professional coordinating Sunburst color palette featuring 080-5 Green Gold. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-171,2026-06-10T18:33:15.859Z
c_csv_479_5859,Sunburst 080-6 Autumn Leaves,Solar Amber Goldlands,#9B8C49,#C8BF9A,#645B2F,#F0EDE3,Professional coordinating Sunburst color palette featuring 080-6 Autumn Leaves. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-NEWZ-172,2026-06-10T18:33:15.859Z
c_csv_480_5859,Sunburst 081-1 White Cap,Solar Amber Goldlands,#F1ECD6,#F7F4E8,#9C998B,#FCFCF8,Professional coordinating Sunburst color palette featuring 081-1 White Cap. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-OSPH-173,2026-06-10T18:33:15.859Z
c_csv_481_5859,Sunburst 081-2 Warm Accolade,Solar Amber Goldlands,#E4D8B5,#F0E9D6,#948C75,#FAF9F3,Professional coordinating Sunburst color palette featuring 081-2 Warm Accolade. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-177,2026-06-10T18:33:15.859Z
c_csv_482_5859,Sunburst 081-3 Safari Dust,Solar Amber Goldlands,#CABB93,#E1D9C3,#83795F,#F7F4EE,Professional coordinating Sunburst color palette featuring 081-3 Safari Dust. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PAIN-178,2026-06-10T18:33:15.859Z
c_csv_483_5859,Sunburst 081-4 Dilly Dally,Solar Amber Goldlands,#B6A77B,#D6CEB6,#766C4F,#F4F1EB,Professional coordinating Sunburst color palette featuring 081-4 Dilly Dally. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-PLAS-180,2026-06-10T18:33:15.859Z
c_csv_484_5859,Sunburst 081-5 Bay Laurel,Solar Amber Goldlands,#AA9868,#D0C6AB,#6E6243,#F2EFE8,Professional coordinating Sunburst color palette featuring 081-5 Bay Laurel. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-RED-188,2026-06-10T18:33:15.859Z
c_csv_485_5859,Sunburst 081-6 Desert Darkness,Solar Amber Goldlands,#8D7C4D,#C0B69D,#5B5032,#EDEBE4,Professional coordinating Sunburst color palette featuring 081-6 Desert Darkness. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TEST-199,2026-06-10T18:33:15.859Z
c_csv_486_5859,Sunburst 082-1 Creamy Canvas,Solar Amber Goldlands,#F5EDCE,#F9F5E4,#9F9A85,#FDFCF7,Professional coordinating Sunburst color palette featuring 082-1 Creamy Canvas. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-THIN-201,2026-06-10T18:33:15.859Z
c_csv_487_5859,Sunburst 082-2 Touch of Sunshine,Solar Amber Goldlands,#F3EAC1,#F8F3DC,#9D987D,#FDFBF5,Professional coordinating Sunburst color palette featuring 082-2 Touch of Sunshine. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TOUC-202,2026-06-10T18:33:15.859Z
c_csv_488_5859,Sunburst 082-3 Yellow Leaves,Solar Amber Goldlands,#F0E4B4,#F6F0D5,#9C9475,#FCFAF3,Professional coordinating Sunburst color palette featuring 082-3 Yellow Leaves. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-203,2026-06-10T18:33:15.859Z
c_csv_489_5859,Sunburst 082-4 Solana,Solar Amber Goldlands,#E6D99D,#F1EAC9,#958D66,#FBF9F0,Professional coordinating Sunburst color palette featuring 082-4 Solana. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TRAF-205,2026-06-10T18:33:15.859Z
c_csv_490_5859,Sunburst 082-5 Adobe Sun,Solar Amber Goldlands,#D7C77C,#E9E0B6,#8B8150,#F9F6EB,Professional coordinating Sunburst color palette featuring 082-5 Adobe Sun. Backed fully by Sunburst paints warranty protocols. Formulated for continuous coverage.,true,SB-CAT-TROP-206,2026-06-10T18:33:15.859Z
